prospect_id,canonical_business_name,phone,email,website,address,operator_type,harbor_name,research_summary,supply_chain_summary,confidence,sources,field_ids,field_count,needs_review,approved,last_enriched
89,"42.04862, -70.17725",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 42.04862, -70.17725. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 42.04862, -70.17725 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],131,1,1,0,2026-07-20T16:54:55.409368+00:00
90,"43.05502, -70.72044",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 36 boats near 43.05502, -70.72044. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 43.05502, -70.72044 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],132,1,1,0,2026-07-20T16:54:55.416408+00:00
91,"43.05740, -70.72074",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 6 boats near 43.05740, -70.72074. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 43.05740, -70.72074 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],133,1,1,0,2026-07-20T16:54:56.771982+00:00
92,"43.05290, -70.71891",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 15 boats near 43.05290, -70.71891. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 43.05290, -70.71891 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],134,1,1,0,2026-07-20T16:54:56.780108+00:00
93,"44.39379, -68.20369",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 81 boats near 44.39379, -68.20369. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 44.39379, -68.20369 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],135,1,1,0,2026-07-20T16:54:56.786220+00:00
94,"44.39605, -68.20661",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 44.39605, -68.20661. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 44.39605, -68.20661 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],136,1,1,0,2026-07-20T16:54:56.791783+00:00
95,"44.39032, -68.20201",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 44.39032, -68.20201. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 44.39032, -68.20201 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],137,1,1,0,2026-07-20T16:54:56.799891+00:00
96,"44.41054, -68.23606",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 32 boats near 44.41054, -68.23606. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 44.41054, -68.23606 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],138,1,1,0,2026-07-20T16:54:56.807077+00:00
97,"44.41237, -68.23848",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 44.41237, -68.23848. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 44.41237, -68.23848 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],139,1,1,0,2026-07-20T16:54:57.906243+00:00
98,"44.40800, -68.23435",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 18 boats near 44.40800, -68.23435. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 44.40800, -68.23435 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],140,1,1,0,2026-07-20T16:54:57.915288+00:00
99,"44.41243, -68.23977",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 44.41243, -68.23977. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 44.41243, -68.23977 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],141,1,1,0,2026-07-20T16:54:57.922500+00:00
100,"44.40606, -68.23490",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 44.40606, -68.23490. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 44.40606, -68.23490 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],142,1,1,0,2026-07-20T16:54:57.928931+00:00
101,"41.55235, -70.57022",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 98 boats near 41.55235, -70.57022. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 41.55235, -70.57022 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],143,1,1,0,2026-07-20T16:54:57.935756+00:00
102,"41.55476, -70.57384",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 8 boats near 41.55476, -70.57384. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 41.55476, -70.57384 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],144,1,1,0,2026-07-20T16:54:57.942234+00:00
103,"41.54898, -70.56667",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 8 boats near 41.54898, -70.56667. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 41.54898, -70.56667 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],145,1,1,0,2026-07-20T16:54:59.075802+00:00
104,"41.55106, -70.57429",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 41.55106, -70.57429. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 41.55106, -70.57429 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],146,1,1,0,2026-07-20T16:54:59.082674+00:00
105,"41.54865, -70.57014",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 7 boats near 41.54865, -70.57014. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 41.54865, -70.57014 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],147,1,1,0,2026-07-20T16:55:27.054383+00:00
106,"41.63982, -70.24551",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 21 boats near 41.63982, -70.24551. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 41.63982, -70.24551 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],148,1,1,0,2026-07-20T16:55:27.062893+00:00
107,"41.63620, -70.24259",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 41.63620, -70.24259. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 41.63620, -70.24259 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],149,1,1,0,2026-07-20T16:55:27.069407+00:00
108,"41.51259, -71.07787",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 83 boats near 41.51259, -71.07787. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 41.51259, -71.07787 — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],150,1,1,0,2026-07-20T16:55:27.075362+00:00
109,"300 Merrimac St, Newburyport, MA 01950, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 66 boats near 300 Merrimac St, Newburyport, MA 01950, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 300 Merrimac St, Newburyport, MA 01950, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],374,1,1,0,2026-07-20T19:10:15.110197+00:00
110,"14 Sally Snyder Way, Newburyport, MA 01950, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 14 Sally Snyder Way, Newburyport, MA 01950, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 14 Sally Snyder Way, Newburyport, MA 01950, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],390,1,1,0,2026-07-20T19:10:15.117118+00:00
